"ALIAS","Date.EST","WY","Chla","Color","PAR","Sal","SRP","TN","TP","Turb","DIN","Data.Value","q.30d","Dist_km"
"CES08",2014-01-07,2014,1.74,23,7.9,20.6,38,0.561,60,2.7,0.068,0.00187408028,0.04967046716,38.5678545013055
"CES08",2011-12-20,2012,1.3,13,7.8,28.8,24,0.416,43,2.6,0.054,0.00032784172,0.0163186886,38.5678545013055
"CES08",2013-03-12,2013,0.859,2,8,29.2,17,0.3725,32,1.3,0.0145,0.002201922,0.073886716,38.5678545013055
"CES08",2017-09-20,2018,14.8,180,7.4,0.73,199,1.19,249,3.2,0.195,0.0229244546,0.58184076244,38.5678545013055
"CES08",2014-07-08,2015,1.47,0.5,7.9,32.6,18,0.37,39,2.4,0.047,0.0027157038,0.0649444661,38.5678545013055
"CES08",2019-01-22,2019,1.1,12,8,23.5,35,0.537,53,1.6,0.0205,0.00192545846,0.060163359464,38.5678545013055
"CES08",2010-10-27,2011,2,17,8,27,33,0.415,52,1.3,0.053,0,0.02760231556,38.5678545013055
"CES08",2014-08-12,2015,5.23,33,7.9,13.7,48,0.73,81,3.6,0.028,0.0040123912,0.15348130314,38.5678545013055
"CES08",2013-05-21,2014,4.2,4,8.2,31.4,23,0.4425,54,3.2,0.0085,0.0025933748,0.08075181948,38.5678545013055
"CES08",2016-01-13,2016,1.92,35,7.9,17.3,51,0.787,68,4.9,0.168,0.00227287282,0.10133979018,38.5678545013055
"CES08",2010-11-30,2011,2.75,7,7.9,31.5,14,0.328,39,2.6,0.021,0,0.03700696908,38.5678545013055
"CES08",2014-04-09,2014,2.14,11,8,24,31,0.564,56,4.3,0.06,0.0025199774,0.08329136952,38.5678545013055
"CES08",2010-06-29,2011,4,38,7.9,13,57,0.829,84,2.7,0.072,0.007584398,0.2472024432,38.5678545013055
"CES08",2014-09-09,2015,2.43,44,7.6,16.2,78,0.913,109,3.5,0.263,0.006728095,0.14560576212,38.5678545013055
"CES08",2010-12-21,2011,1,21,8.1,22.5,22,0.488,39,0.6,0.021,0,0.02902622512,38.5678545013055
"CES08",2017-07-12,2018,2.58,42,7.7,14.2,85,0.854,109,4.2,0.164,0.00214565066,0.15471682604,38.5678545013055
"CES08",2016-05-10,2017,1.91,13,7.8,23.3,26,0.484,51,2.5,0.0155,0.004648502,0.1831020472,38.5678545013055
"CES08",2014-10-14,2015,2.86,31,7.9,22.5,40,0.637,64,1.5,0.124,0.00102022386,0.19298133724,38.5678545013055
"CES08",2017-08-08,2018,3.02,56,7.8,13.8,96,0.829,124,2.9,0.196,0.0029603618,0.13043207296,38.5678545013055
"CES08",2016-07-13,2017,6.16,41,8,25.8,42,0.62,77,2.2,0.092,0.0074865348,0.4385005334,38.5678545013055
"CES08",2014-11-12,2015,1.26,38,7.9,18.7,39,0.64,55,1.9,0.048,0.0006483437,0.07276862894,38.5678545013055
"CES08",2019-04-23,2019,2.21,5,8,29.1,26,0.44,45,1.3,0.0095,0.00176643076,0.06802226374,38.5678545013055
"CES08",2012-04-17,2012,2.68,0.5,7.9,35.9,7,0.3525,39,5.6,0.005,0,0.01193441724,38.5678545013055
"CES08",2018-01-23,2018,3.26,28,8.2,22,22,0.491,40,1.3,0.0215,0.00103490334,0.078208844228,38.5678545013055
"CES09",2011-02-09,2011,1.75,13,7.9,25.8,22,0.47,45,2.5,0.049,0.00023976484,0.01838115554,40.6210947477844
"CES09",2014-01-07,2014,1.2,20,7.8,22,37,0.515,53,2.3,0.079,0.00187408028,0.04967046716,40.6210947477844
"CES09",2011-08-03,2012,3.93,13,7.9,29.4,27,0.451,48,3.1,0.026,0.0026178406,0.0693116114,40.6210947477844
"CES09",2014-11-12,2015,1.22,30,7.8,21.5,36,0.573,53,2.9,0.052,0.0006483437,0.07276862894,40.6210947477844
"CES09",2014-06-10,2015,2.3,0.5,8.1,33.3,7,0.41,30,2.1,0.0095,0.00159272358,0.03788039814,40.6210947477844
"CES09",2010-10-27,2011,2,16,8.1,27.5,33,0.444,52,1.8,0.047,0,0.02760231556,40.6210947477844
"CES09",2016-07-13,2017,10.2,45,8.1,25.2,35,0.616,73,2,0.046,0.0074865348,0.4385005334,40.6210947477844
"CES09",2010-05-25,2011,8,18,8,28.1,21,0.593,63,4.4,0.038,0.008440701,0.3804676558,40.6210947477844
"CES09",2019-01-22,2019,1.98,5,8.1,28.9,21,0.44,50,4.4,0.0105,0.00192545846,0.060163359464,40.6210947477844
"CES09",2017-11-28,2018,1.67,59,7.8,20,49,0.791,70,2.8,0.197,0.0153889882,0.5595817776,40.6210947477844
"CES09",2010-08-31,2011,4,30,7.9,14.5,63,0.767,89,3.6,0.162,0.0073642058,0.18589359498,40.6210947477844
"CES09",2011-04-21,2011,1.8,6,8,34.6,12,0.3025,35,2.6,0.0075,0,0.0131503675,40.6210947477844
"CES09",2018-08-22,2019,3.98,53,8.3,28.7,52,0.868,108,1,0.062,0.007584398,0.227654269,40.6210947477844
"CES09",2016-01-13,2016,1.72,30,7.9,18.9,47,0.743,67,3.2,0.157,0.00227287282,0.10133979018,40.6210947477844
"CES09",2012-07-17,2013,3.43,0.5,8.1,29.9,13,0.4325,41,3.2,0.0195,0.0024710458,0.05553981258,40.6210947477844
"CES09",2016-11-08,2017,3.69,10,7.9,31.1,17,0.338,36,2.1,0.034,0.0037188016,0.2570376948,40.6210947477844
"CES09",2010-06-29,2011,5,24,8,22.1,40,0.72,68,2.1,0.034,0.007584398,0.2472024432,40.6210947477844
"CES09",2013-09-10,2014,4.54,91,7.8,8.6,59,0.898,87,4.7,0.157,0.0186674054,0.7258758202,40.6210947477844
"CES09",2016-03-08,2016,5.03,61,7.9,15.2,23,0.752,57,5.5,0.05,0.0109851442,0.5162039142,40.6210947477844
"CES09",2012-09-19,2013,3.98,83,7.7,11.2,82,1.108,131,8.7,0.303,0.0093214698,0.3107890574,40.6210947477844
"CES09",2015-04-14,2015,1.85,6,7.9,29.5,29,0.545,51,3.6,0.022,0.0046729678,0.15338588652,40.6210947477844
"CES09",2012-06-19,2013,2.37,0.5,8,34.6,9,0.4025,35,2.8,0.005,0.00089544828,0.04372283118,40.6210947477844
"CES09",2011-05-18,2012,4.65,5,8,34.8,6,0.3525,37,5.1,0.0075,0,0.00219213568,40.6210947477844
"CES09",2010-12-21,2011,0.85,15,8.1,27.8,18,0.398,35,0.7,0.02,0,0.02902622512,40.6210947477844
"CES09",2012-12-18,2013,1.42,9,7.8,29,24,0.414,40,2.4,0.078,0.00022997852,0.05267976056,40.6210947477844
"CES09",2015-09-15,2016,2.3,100,7.8,9.13,101,1.14,145,5.4,0.345,0.0085140984,0.2107484012,40.6210947477844
"CES09",2017-05-16,2018,1.86,0.5,8,34.6,19,0.346,41,3,0.013,0.00051867496,0.024366958168,40.6210947477844
"CES09",2019-04-23,2019,2.91,3,8.1,31.1,14,0.418,42,2.3,0.005,0.00176643076,0.06802226374,40.6210947477844
"CES09",2010-09-29,2011,2,32,8,22.5,37,0.651,67,4.3,0.084,0.0047463652,0.10597116612,40.6210947477844
"CES09",2011-07-20,2012,4.22,17,7.9,23.4,42,0.545,71,2.1,0.031,0.00366987,0.0650545622,40.6210947477844
"CES09",2012-05-08,2013,1.63,0.5,8,36,8,0.2925,30,3,0.005,0,0.02084730818,40.6210947477844
"CES09",2011-11-01,2012,1.29,91,7.8,6.17,80,0.99,120,6.3,0.284,0.01100961,0.17152238406,40.6210947477844
"CES09",2017-08-08,2018,5.69,35,7.9,19.7,56,0.635,85,2.3,0.08,0.0029603618,0.13043207296,40.6210947477844
"CES09",2012-01-10,2012,1.3,10,8,29.1,18,0.3625,40,5,0.0135,0.00017615376,0.03385822062,40.6210947477844
"CES09",2011-10-18,2012,1.77,32,7.7,23.3,51,0.668,86,7.1,0.205,0.0074865348,0.06601851472,40.6210947477844
"CES09",2011-09-13,2012,18.2,41,8.1,27.3,22,0.7425,86,5.7,0.0115,0.0055292708,0.173951838,40.6210947477844
"CES09",2012-02-14,2012,3.47,8,7.8,31.4,7,0.3725,36,3.9,0.005,0.0002813567,0.03167587126,40.6210947477844
"CES09",2014-03-05,2014,1.02,7,7.7,26.1,23,0.4125,36,2.5,0.005,0.00222394122,0.0815445114,40.6210947477844
"CES09",2014-10-14,2015,6.32,7,7.9,23.7,15,0.391,36,1.6,0.034,0.00102022386,0.19298133724,40.6210947477844
"CES09",2014-08-12,2015,4.41,20,7.8,19.7,31,0.64,68,3.9,0.051,0.0040123912,0.15348130314,40.6210947477844
"CES09",2015-02-10,2015,1.2,12,7.9,23.8,23,0.547,41,1.5,0.085,0.0027401696,0.10097769634,40.6210947477844
"CES09",2012-03-14,2012,4.3,0.5,7.9,34.3,5,0.3925,42,6.6,0.005,0.00012477558,0.03542158524,40.6210947477844
"CES09",2013-02-25,2013,2.44,0.5,8,30.8,11,0.3525,35,3.2,0.0095,0.00023976484,0.06711458256,40.6210947477844
"CES09",2010-07-28,2011,7,34,8,20.5,52,0.765,81,2,0.119,0.0038166648,0.372124818,40.6210947477844
"CES09",2013-03-12,2013,1.27,0.5,8,31.8,12,0.3125,30,2.3,0.0085,0.002201922,0.073886716,40.6210947477844
"CES09",2013-05-21,2014,5.4,0.5,8.2,34,15,0.4025,44,3.3,0.0075,0.0025933748,0.08075181948,40.6210947477844
"CES09",2012-10-23,2013,2.46,72,7.8,19.6,52,0.845,83,4.4,0.203,0.0080247824,0.3993063218,40.6210947477844
"CES09",2018-01-23,2018,2.38,16,8.1,25.8,22,0.445,40,2,0.021,0.00103490334,0.078208844228,40.6210947477844
"CES09",2013-04-02,2013,0.919,0.5,8,31.2,14,0.3525,30,1.5,0.0075,0.00184472132,0.05008638576,40.6210947477844
"CES09",2014-12-09,2015,0.987,30,7.9,18.2,40,0.595,63,3.7,0.091,0.0029603618,0.08690496818,40.6210947477844
"CES09",2015-10-13,2016,1.96,52,7.7,17.5,57,0.82,81,3,0.203,0.00060675184,0.16581940608,40.6210947477844
"CES09",2013-08-13,2014,6.36,96,7.8,11.6,47,0.98,85,3.9,0.183,0.0239275524,0.7860372224,40.6210947477844
"CES09",2012-11-05,2013,1.81,89,7.8,15.8,56,0.961,81,2.4,0.212,0.0047463652,0.3274991988,40.6210947477844
"CES09",2013-07-02,2014,7.1,31,8,16,38,0.763,72,3.4,0.048,0.0236339628,0.2613926072,40.6210947477844
"CES09",2011-06-02,2012,3.85,3,8.2,35.9,5,0.3225,32,2.9,0.005,0,0.00219213568,40.6210947477844
"CES09",2013-12-10,2014,1.88,7,8,31.7,17,0.3125,36,2.7,0.0165,0.0035720068,0.05294888436,40.6210947477844
"CES09",2012-08-01,2013,3.17,0.5,8,28.4,20,0.5025,47,3.2,0.0125,0.00097618542,0.0721863429,40.6210947477844
"CES09",2013-11-18,2014,1.67,22,7.8,25.3,34,0.474,48,1.8,0.081,0.002691238,0.05530738748,40.6210947477844
"CES09",2013-10-08,2014,3.11,67,7.8,14.4,51,0.918,103,9.4,0.169,0.0104468966,0.522711817,40.6210947477844
"CES09",2014-04-09,2014,1.41,8,7.9,26.2,28,0.552,53,2.8,0.054,0.0025199774,0.08329136952,40.6210947477844
"CES09",2014-07-08,2015,3.71,0.5,7.9,30.3,14,0.43,41,2.8,0.03,0.0027157038,0.0649444661,40.6210947477844
"CES09",2016-09-13,2017,4.34,27,8.2,26.3,29,0.525,57,3.6,0.095,0.0054314076,0.2263575816,40.6210947477844
"CES09",2009-11-24,2010,2,15,7.9,28.7,38,0.455,55,1.6,0.07,0.00053335444,0.00087587564,40.6210947477844
"CES09",2013-01-28,2013,1.67,5,8,29,16,0.4025,37,2.4,0.0145,0.00026667722,0.05240085044,40.6210947477844
"CES09",2017-10-18,2018,2,160,7.6,4.63,103,1.28,139,5,0.321,0.0204778746,0.7928876464,40.6210947477844
"CES09",2010-04-27,2010,5,23,7.9,21.4,21,0.607,51,3.4,0.025,0.0167101414,0.1956285368,40.6210947477844
"CES09",2014-09-09,2015,2.89,34,7.7,19.3,64,0.764,93,3.6,0.217,0.006728095,0.14560576212,40.6210947477844
"CES09",2012-04-17,2012,2.2,0.5,8,35.8,7,0.3925,43,6.8,0.005,0,0.01193441724,40.6210947477844
"CES09",2015-08-11,2016,4.2,6,8,28.2,15,0.447,40,2.5,0.02,0.00134072584,0.09315598008,40.6210947477844
"CES09",2017-09-20,2018,7.74,167,7.4,2.43,193,1.14,238,3.2,0.208,0.0229244546,0.58184076244,40.6210947477844
"CES09",2016-05-10,2017,2.17,4,7.8,29.6,16,0.399,45,3.7,0.0155,0.004648502,0.1831020472,40.6210947477844
"CES09",2011-12-20,2012,2.23,10,7.8,31,17,0.382,37,3.4,0.028,0.00032784172,0.0163186886,40.6210947477844
"CES09",2010-01-26,2010,2,8,7.8,30.2,19,0.3325,41,4.8,0.0105,0.00038655964,0.02294402724,40.6210947477844
"CES09",2010-11-30,2011,2.65,9,8,32.4,17,0.327,42,4.4,0.017,0,0.03700696908,40.6210947477844
"CES09",2018-06-26,2019,4.74,16,8.2,30.5,35,0.477,61,2.4,0.013,0.0076822612,0.3855565422,40.6210947477844
"CES09",2014-02-11,2014,1.6,14,7.9,21.9,22,0.487,40,1.9,0.021,0.003302883,0.07145481548,40.6210947477844
